96	18 Mar 25	16:00:00	1	0	2	0	Ct	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	18 Mar 25	16:30:00	1	0	2	0	Ct	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	18 Mar 25	17:00:00	1	0	2	0	Ct	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
99	18 Mar 25	17:30:00	1	0	2	0	Ct	0	1	0	6	14	0	4	1	6	0	0	3	0	0	0	0	0	20	0	10	0	21	0	4	6	0	19	7	1	8	4	0	27	5
100	18 Mar 25	18:00:00	1	0	2	0	Ct	0	0	0	16	6	0	4	11	10	0	21	8	0	0	2	0	1	3	1	0	8	1	0	8	15	2	10	0	2	3	2	9	12	1
101	18 Mar 25	18:30:00	1	0	2	0	Ct	0	0	0	10	0	0	0	1	15	0	9	0	0	0	0	0	1	0	0	0	18	0	1	0	6	2	4	0	0	0	0	0	27	2
102	18 Mar 25	19:00:00	1	0	2	0	Ct	0	0	0	2	0	0	18	0	13	0	8	0	0	0	0	2	3	1	5	0	19	0	0	0	2	3	0	0	0	5	0	0	0	0
103	18 Mar 25	19:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	4	0	22	0	0	0	7	3	0	0	2	6	1	0	0	0
104	18 Mar 25	20:00:00	1	0	2	0	Ct	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	2	0	0	0	2	3	0	0	0
105	18 Mar 25	20:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
106	18 Mar 25	21:00:00	1	0	2	0	Ct	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	18 Mar 25	21:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3
108	18 Mar 25	22:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	18 Mar 25	22:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
110	18 Mar 25	23:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
111	18 Mar 25	23:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0
112	19 Mar 25	00:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	19 Mar 25	00:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	19 Mar 25	01:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0
115	19 Mar 25	01:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	3	0	29	0	8	0
